819 505 24815
137 44 102 377
298 334 717 386
594 257 346 352
12 127 506 479
707 496 600 502
302 74 238 440
328 149 793 484
304 316 495 309
566 45 52 188
339 148 183 56
784 443 484 69
336 205 210 289
137 246 678 205
262 501 389 27
631 131 168 236
535 483 800 62
265 247 398 406
24 151 573 225
79 315 394 442
425 441 370 191
100 468 143 151
605 227 325 387
516 354 510 449
68 331 766 474
180 476 337 420
694 416 526 190
557 455 220 96
60 451 467 88
652 284 753 411
87 32 384 152
276 227 195 56
11 487 323 80
164 458 34 174
816 113 284 376
37 287 277 178
396 431 591 165
363 226 601 247
505 191 707 191
46 128 437 250
338 187 408 222
688 447 815 326
160 182 24 106
522 357 627 343
760 269 61 502
1 216 314 496
565 115 453 436
242 273 534 176
62 196 411 108
712 120 128 211
688 162 59 489
447 407 637 376
524 380 715 291
795 95 258 448
115 66 275 87
4 277 135 221
23 504 78 395
626 7 770 381
61 372 522 481
184 185 644 56
785 439 312 170
538 431 765 163
596 353 301 62
270 451 731 454
811 468 219 386
122 281 595 177
529 99 294 487
516 161 692 101
282 136 233 317
516 35 166 490
654 445 286 30
358 281 60 285
604 126 176 457
401 114 497 262
256 449 645 217
530 387 133 216
404 153 386 116
741 11 388 462
41 286 342 363
264 230 56 323
156 432 794 256
643 19 43 328
451 45 183 173
759 18 714 112
524 20 734 109
619 329 736 360
5 307 390 244
6 446 98 68
35 170 21 41
700 308 468 370
802 102 42 324
194 36 809 121
216 217 720 212
300 182 743 217
668 484 35 146
110 130 469 35
126 412 610 46
576 214 634 226
793 473 722 442
591 44 148 261
618 74 450 385
572 158 765 40
620 116 721 17
220 489 540 475
198 368 703 364
801 254 725 248
298 489 723 349
519 330 327 57
293 505 491 130
581 369 118 342
151 358 687 496
768 132 481 391
710 474 282 197
628 402 73 131
794 89 696 461
94 152 706 76
799 224 385 154
564 91 624 370
489 197 686 226
330 84 573 248
563 32 188 215
640 165 167 386
613 194 461 140
40 490 198 240
336 250 509 127
606 121 93 164
291 107 425 296
442 55 600 91
796 490 479 191
813 199 673 280
535 307 245 352
577 25 202 20
447 400 644 17
34 79 57 391
61 439 489 238
528 311 252 310
516 127 766 469
800 327 287 429
3 366 470 440
664 486 686 64
575 236 474 349
94 464 729 185
254 501 441 348
340 447 641 345
171 220 788 411
498 450 728 465
548 335 477 97
584 141 528 159
336 301 599 393
729 500 424 485
671 47 655 272
129 162 687 14
139 33 497 274
218 197 423 66
481 185 743 377
680 480 468 64
506 299 541 137
498 188 538 152
795 412 750 274
41 486 260 231
776 165 556 139
266 312 63 25
590 304 221 286
529 303 811 443
326 192 551 354
210 56 353 410
193 121 293 125
653 440 436 262
572 14 132 155
221 193 225 18
721 266 518 478
769 360 588 194
437 459 77 331
305 125 668 265
540 55 543 247
224 339 708 275
25 289 181 233
443 52 513 237
106 207 441 407
732 402 782 356
388 257 454 61
155 257 277 298
630 381 533 117
802 248 161 97
811 159 200 332
88 47 782 317
370 271 143 257
508 365 175 286
513 501 42 475
211 380 245 246
443 279 807 364
656 413 120 48
699 451 735 118
598 287 98 173
400 402 311 413
704 303 555 114
754 174 396 260
630 473 18 490
684 355 319 29
624 39 652 505
743 276 122 80
377 316 387 394
335 317 140 462
369 85 451 309
253 467 497 160
310 502 750 430
10 310 209 122
242 112 747 88
692 341 206 394
175 224 503 275
362 145 208 233
595 136 522 253
210 220 647 311
455 458 240 270
810 266 114 403
18 180 351 249
703 86 542 158
422 270 157 484
729 505 819 264
671 178 193 303
430 393 235 304
815 340 94 180
238 405 604 188
706 384 577 482
347 155 353 36
697 493 418 116
711 434 415 165
431 187 308 489
448 491 76 27
610 151 752 254
95 241 563 456
656 359 431 145
711 92 116 203
620 212 628 74
162 147 193 134
350 231 675 359
497 114 431 464
802 469 330 262
754 484 223 45
779 141 413 244
606 416 100 341
416 204 598 431
583 80 136 333
339 487 627 412
183 281 357 319
622 267 637 248
703 504 418 133
515 401 690 200
40 117 17 12
617 233 34 95
216 394 552 116
327 89 147 417
747 406 91 250
404 223 656 310
79 425 677 408
18 491 466 249
526 425 262 17
70 291 796 326
215 473 492 367
171 294 306 425
636 286 604 369
528 126 95 295
600 385 547 346
763 294 804 315
425 286 593 15
481 499 358 293
165 159 294 413
142 240 527 40
676 272 695 81
450 113 289 140
716 132 404 251
469 237 23 368
717 425 648 277
443 146 358 35
119 266 805 155
544 491 191 247
352 96 518 180
203 264 709 143
245 478 331 482
505 107 590 171
414 498 512 505
66 448 641 164
619 376 367 450
127 352 553 43
393 44 54 357
792 116 669 434
725 372 757 79
786 433 662 312
709 128 460 109
515 468 89 140
396 408 573 337
128 294 143 494
208 251 33 486
186 436 378 279
587 35 281 197
54 259 340 464
322 226 372 304
236 248 119 117
166 193 527 393
482 202 323 193
3 489 73 337
110 243 433 309
19 372 493 238
788 53 644 229
357 148 598 396
246 201 71 108
387 227 326 49
97 89 738 309
6 397 107 300
66 199 499 105
292 54 615 396
227 259 447 314
19 354 253 187
650 29 584 376
419 483 108 128
276 466 228 123
715 47 727 324
387 476 804 218
217 417 336 366
435 131 685 476
418 176 698 409
227 201 800 56
309 382 443 393
637 186 547 200
188 324 280 491
643 495 32 35
515 252 395 468
66 368 200 9
523 92 582 427
87 182 305 42
279 107 56 199
640 17 563 233
504 117 595 288
181 133 193 224
69 180 261 499
471 138 124 361
573 247 212 287
320 176 399 252
426 63 355 390
612 76 666 297
268 461 564 441
476 106 80 91
241 489 652 69
302 504 626 68
710 187 640 200
438 15 723 221
371 453 253 406
609 440 186 503
298 231 535 447
260 143 519 398
460 233 341 205
392 228 158 169
142 268 442 417
456 3 660 253
799 155 90 110
783 481 464 75
727 457 560 501
122 132 104 24
549 484 806 473
477 266 37 72
673 323 37 87
678 373 228 472
165 47 588 272
589 338 82 505
547 283 223 148
307 344 132 274
426 464 149 479
305 217 49 295
202 331 494 144
789 377 45 254
193 199 65 162
516 48 676 188
62 391 172 429
66 290 137 31
386 483 728 128
406 425 550 303
594 59 178 94
739 41 426 200
73 138 355 11
391 162 236 74
115 123 15 450
303 153 644 60
76 308 601 193
709 305 122 159
536 90 716 54
673 349 243 63
309 138 219 373
635 398 184 153
635 381 179 215
390 458 96 491
701 142 59 365
514 123 450 5
209 402 610 419
311 115 395 425
559 332 334 448
369 52 691 322
26 320 190 8
397 411 91 319
375 172 594 421
540 118 228 162
40 132 662 250
199 367 458 34
776 421 350 118
178 232 466 233
211 109 779 409
223 227 615 499
103 503 310 479
776 36 69 40
556 140 746 101
255 248 357 416
383 167 93 235
644 50 754 455
114 310 725 349
794 482 161 355
668 409 173 278
326 175 725 351
452 141 137 495
383 111 556 111
807 70 424 480
752 100 288 460
596 336 197 199
732 400 421 8
695 237 652 354
625 112 486 410
384 119 351 29
389 211 181 145
22 355 277 181
589 454 354 374
540 398 610 165
775 299 659 117
206 123 471 40
578 48 662 107
583 292 584 505
42 180 86 448
432 172 548 485
163 86 418 126
13 82 58 400
638 269 624 112
413 490 583 102
313 422 136 124
586 14 37 213
304 223 256 85
40 46 33 262
496 190 26 391
39 189 164 359
785 473 735 476
632 163 116 491
24 231 222 225
226 300 13 415
638 338 150 199
247 26 378 381
38 252 170 259
365 170 462 321
590 243 702 99
572 4 542 225
249 365 699 342
212 22 473 447
177 452 612 406
472 385 34 287
21 72 363 130
692 151 309 154
194 495 149 87
265 273 499 138
402 437 111 14
466 104 523 168
341 20 104 8
459 471 100 433
314 28 308 323
19 284 28 355
601 72 769 41
257 313 792 390
316 149 350 396
645 215 170 454
533 46 627 467
200 243 749 292
347 109 264 494
818 95 771 21
237 244 202 389
126 204 443 481
395 11 386 161
795 288 138 345
473 490 383 400
699 42 60 409
584 88 348 332
99 229 189 357
86 238 217 448
47 23 738 131
330 180 660 353
117 251 311 259
798 402 266 122
370 210 344 128
182 343 742 133
615 367 439 465
678 351 342 45
498 326 9 43
776 27 502 266
49 48 161 284
556 221 182 8
458 341 444 472
746 131 201 301
407 388 401 486
678 154 287 285
803 328 392 357
317 387 114 395
791 451 77 49
605 413 676 115
433 409 83 445
192 104 488 464
241 49 71 491
442 318 378 195
120 209 29 390
710 165 718 472
742 8 396 383
117 210 425 160
688 142 509 195
59 446 571 275
368 240 512 288
593 134 405 280
552 221 428 461
360 400 725 182
690 88 720 342
735 146 130 227
697 261 515 339
756 388 487 235
506 155 647 274
784 146 718 294
592 204 301 118
230 429 364 441
416 445 94 48
674 484 581 271
236 121 545 107
665 29 358 208
527 425 111 237
235 150 514 255
693 220 227 414
724 161 136 411
559 349 638 132
269 146 439 454
609 3 556 187
372 54 523 174
25 182 701 157
174 334 235 229
204 448 625 499
798 128 100 391
455 204 413 224
357 371 466 32
131 111 409 13
198 126 675 248
206 163 618 182
653 84 81 405
648 195 204 438
273 243 514 217
56 156 779 184
7 390 381 432
750 232 333 58
124 446 180 45
416 201 217 480
100 326 389 62
484 355 657 241
38 149 503 23
769 154 427 319
290 355 133 453
206 209 557 267
482 409 278 355
171 497 199 240
243 85 353 96
706 444 803 303
289 141 644 48
419 362 1 500
802 193 448 384
454 94 217 271
343 351 16 468
220 89 435 373
747 193 747 139
765 275 796 253
609 366 582 23
510 411 364 222
459 400 37 222
341 344 99 497
412 465 451 110
27 121 514 225
82 104 682 499
819 350 785 117
642 398 575 215
813 79 303 106
140 453 462 110
341 156 514 76
324 50 622 453
473 11 451 273
687 25 636 381
641 182 449 462
10 448 378 286
150 284 703 192
523 421 272 450
82 294 268 322
695 232 323 474
595 58 167 5
475 58 411 247
318 100 570 436
564 469 61 308
65 193 110 497
672 251 258 490
552 379 546 32
88 346 624 439
162 101 807 122
801 455 463 42
626 410 243 121
224 53 616 185
30 40 663 336
495 41 226 367
360 342 389 280
50 411 425 358
35 224 478 473
120 161 504 118
432 221 708 217
634 292 414 358
672 438 150 457
117 372 724 80
179 281 574 434
250 326 561 114
139 97 432 89
776 45 785 298
220 255 347 408
275 242 110 117
340 75 321 422
520 281 493 9
781 18 86 144
72 250 82 413
781 421 416 44
64 397 705 267
568 383 528 408
637 161 587 281
640 183 106 230
683 405 558 482
70 466 231 105
569 128 273 433
8 364 725 250
138 481 138 415
716 112 304 187
644 99 39 397
121 103 196 74
157 417 599 35
349 216 239 154
513 160 363 177
687 295 227 242
235 313 725 190
254 36 564 16
771 210 541 302
527 245 723 4
507 404 607 101
544 224 719 268
600 15 212 431
272 41 48 501
189 304 61 3
672 104 4 453
444 141 135 222
587 27 479 71
513 288 458 354
546 150 500 420
808 491 766 271
468 40 440 160
659 356 229 188
480 485 580 140
330 376 566 460
441 110 52 414
154 191 106 218
538 142 378 136
87 83 145 367
351 220 155 335
817 441 154 253
58 25 456 182
811 99 763 424
384 44 142 463
35 142 788 337
164 72 719 341
633 435 500 431
759 236 412 102
790 435 99 355
447 187 799 87
78 27 141 42
616 370 792 6
526 28 459 350
232 469 784 252
421 307 332 255
771 487 606 148
657 406 592 53
546 239 630 368
392 496 349 451
383 437 450 480
470 84 548 421
284 318 786 367
35 168 198 401
115 502 712 109
75 251 740 132
91 199 112 159
684 7 603 446
693 498 263 327
719 229 241 265
76 47 610 457
594 470 561 443
509 150 163 17
725 138 293 8
405 499 522 470
509 293 388 285
129 492 36 306
741 162 698 120
249 331 418 37
757 268 364 390
301 294 305 338
572 242 404 80
628 221 556 235
127 57 69 58
20 174 437 336
678 479 516 374
766 499 67 243
70 7 687 323
707 145 594 194
336 477 147 429
447 441 346 132
643 131 481 275
319 65 217 59
450 116 534 99
265 308 185 44
583 353 100 481
432 487 18 387
553 293 740 177
781 322 540 453
408 52 138 344
597 201 589 322
683 459 74 149
663 385 726 142
667 391 303 470
808 265 341 246
188 242 646 94
7 111 511 432
97 125 337 279
721 76 449 49
216 100 704 34
655 316 732 450
250 337 608 254
11 273 273 309
784 197 218 205
567 453 12 284
593 108 142 36
810 249 73 449
623 267 215 400
701 323 17 335
776 43 170 372
622 92 349 382
771 85 465 45
327 356 125 405
288 150 504 469
79 305 217 193
257 203 557 280
500 188 738 108
184 290 155 441
737 67 206 396
557 214 359 256
20 160 795 186
760 117 733 321
76 153 287 12
413 75 300 103
714 268 85 396
347 63 327 241
815 193 480 37
790 487 632 279
219 413 491 491
513 107 760 242
120 500 636 212
808 482 241 418
429 219 254 1
175 110 721 470
565 358 171 481
70 35 256 142
718 216 640 85
480 97 93 105
635 231 277 14
214 16 489 499
772 470 327 500
776 188 127 169
776 304 315 458
607 20 73 372
643 43 507 439
530 364 598 380
276 449 528 229
480 497 94 206
508 66 35 2
768 79 90 117
289 478 490 389
439 413 366 295
209 430 708 279
362 409 284 21
750 163 647 258
34 437 667 12
135 418 375 151
258 158 398 211
221 249 94 399
587 221 214 131
693 357 338 181
688 202 729 210
98 488 550 381
807 433 8 153
240 73 206 121
67 495 758 493
467 212 371 86
228 238 157 61
84 95 396 380
507 90 461 445
301 176 32 251
719 39 216 45
754 131 314 377
109 64 520 330
624 284 163 419
43 138 303 306
343 392 241 386
512 240 541 129
661 422 397 202
607 412 378 141
68 171 73 304
621 410 366 43
208 66 550 68
541 34 663 135
467 311 794 315
734 442 169 187
479 440 428 245
87 281 458 481
599 347 330 237
560 401 97 501
811 248 300 147
165 298 428 61
551 425 1 236
272 300 438 252
180 449 652 92
577 28 536 369
543 230 362 176
430 231 304 39
722 171 4 398
437 190 533 212
575 319 601 239
636 110 754 369
658 191 365 222
228 346 441 243
795 89 41 80
434 130 803 462
210 91 428 254
349 386 366 422
123 77 692 153
708 267 753 439
94 228 770 250
509 70 249 271
529 226 567 294
509 142 331 121
464 394 62 77
756 67 324 34
326 189 290 65
124 410 320 126
334 220 741 289
536 105 484 447
7 480 172 397
194 332 692 465
45 343 235 422
420 396 132 488
27 115 419 22
406 443 632 255
218 11 100 226
556 382 466 389
234 483 180 5
750 407 203 477
311 276 514 199
246 396 253 156
343 469 369 197
647 337 449 223
221 375 453 260
543 171 562 184
140 222 163 61
585 195 56 442
101 144 202 432
731 127 229 10
25 96 374 155
763 127 41 342
789 477 94 187
383 196 245 209
1 378 166 387
714 10 738 261
308 231 424 380
766 441 758 296
303 206 706 468
487 205 534 192
348 61 663 493
297 165 75 17
385 241 6 77
556 451 205 17
450 366 722 237
22 99 761 226
35 356 521 43
333 204 799 338
236 179 676 123
724 38 513 241
381 167 619 316
453 273 432 234
750 418 777 128
755 43 790 395
74 95 14 292
410 396 232 295
597 191 58 278
506 156 416 220
101 433 630 147
428 323 459 254
786 113 279 47
96 120 534 354
176 315 108 301
316 224 166 384
324 110 594 202
324 27 516 14
412 121 183 497
489 309 481 504
257 187 648 445
497 222 434 388
263 439 476 53
117 286 665 469
289 314 656 260
191 53 713 490
147 360 676 224
172 404 588 137
568 12 40 133
234 444 537 307
771 45 626 346
550 241 605 111
78 13 782 166
544 88 297 321
556 86 540 351
268 221 481 5
200 412 3 120
295 40 756 220
79 327 244 337
96 380 735 502
793 131 89 250
773 244 169 97
584 76 211 368
335 16 414 298
24 189 653 87
52 448 580 204
31 260 460 252
412 478 84 211
649 4 413 500
567 161 542 324
807 65 518 216
747 456 313 190
708 95 611 440
116 298 414 253
809 28 47 490
205 126 484 278
792 14 338 325
158 303 630 256
762 96 291 23
542 437 476 370
175 204 175 316
563 459 67 10
661 428 640 325
292 106 84 374
254 112 256 493
796 164 576 73
455 286 143 73
217 391 476 351
255 121 816 155
800 238 231 270
641 341 317 504
116 372 201 249
201 328 686 333
513 224 420 22
68 402 589 355
544 496 647 108
212 72 28 397
98 226 78 454
544 479 541 295
572 465 241 244
158 428 586 366
591 162 233 310
753 478 799 137
49 304 532 212
288 476 661 34
439 226 792 219
302 207 650 69
408 424 329 230
131 241 205 52
699 105 652 100
708 430 496 413
293 244 525 357
504 233 569 99
567 216 711 86
156 358 557 383
102 145 333 417
672 196 771 252
578 210 360 95
138 75 477 339
205 109 748 39
386 129 416 386
164 207 800 143
424 392 2 98
185 360 101 160
205 377 137 282
729 175 433 462
715 345 430 76
712 339 557 371
527 149 768 410
559 65 543 138
309 455 605 398
43 384 711 123
388 473 133 293
57 394 241 482
727 505 708 340
544 424 643 493
180 484 360 270
239 238 112 447
637 462 10 280
336 33 142 56
783 262 380 503
622 7 601 393
811 184 486 497
197 246 491 432
575 425 216 281
556 51 74 339
137 464 587 339
596 418 631 298
45 140 785 390
256 86 227 149
513 249 510 374
92 221 434 248
102 270 225 451
307 115 787 242
250 126 672 138
620 196 284 256
107 368 798 148
490 53 736 476
270 62 630 119
811 378 309 217
354 122 43 413
486 156 206 23
653 269 730 370
265 85 695 490
816 391 69 272
63 144 551 465
660 91 391 303
684 487 561 199
466 21 276 188
68 204 235 213
699 64 394 360
638 468 155 428
399 92 813 387
571 216 25 170
562 423 418 212
336 275 418 232
165 289 404 375
184 261 6 494
728 463 521 352
229 175 712 154
26 286 244 284
562 439 111 179
183 32 68 163
819 185 674 473
655 36 417 57
757 449 716 63
549 8 579 15
595 301 411 183
568 478 280 44
354 154 809 382
543 287 578 334
722 139 141 159
626 21 523 201
152 319 335 379
253 112 247 449
224 476 232 228
213 79 612 179
618 437 358 130
378 421 767 489
248 375 766 300
674 103 110 43
177 61 764 356
692 449 255 266
496 438 317 290
49 307 384 279
765 460 620 87
190 56 487 364
383 434 677 363
98 25 789 505
365 466 779 498
287 357 503 290
22 281 423 219
304 251 217 223
528 194 276 71
278 450 607 249
472 275 127 138
53 200 505 13
92 13 720 222
170 54 396 328
749 176 760 317
148 138 250 471
736 321 19 61
365 417 674 169
259 327 241 147
626 358 144 215
563 493 782 419
630 357 28 239
743 407 701 391
330 21 91 140
294 172 168 438
644 384 201 330
420 505 479 34
704 302 410 146
757 215 226 201
520 505 90 5
621 416 112 362
470 390 423 273
601 467 646 179
725 321 293 14
773 495 417 1
387 287 675 33
718 25 220 172
133 251 624 217
173 268 63 21
371 217 323 51
662 504 654 400
227 384 8 148
431 14 611 234
290 499 208 331
430 455 204 290
120 210 24 150
179 370 703 50
708 186 798 200
695 401 562 378
735 108 396 228
477 17 243 505
120 464 238 299
32 472 180 223
46 106 357 395
419 90 308 280
251 23 208 364
545 18 724 229
281 243 627 464
371 328 13 322
280 381 579 134
227 56 362 424
707 211 711 274
319 329 762 242
73 2 126 288
613 358 644 492
735 342 254 461
269 354 246 333
579 337 359 389
691 80 452 121
187 10 199 168
703 205 657 156
671 192 300 72
382 240 541 441
527 162 374 130
752 38 30 365
587 102 369 55
54 231 185 299
237 246 51 88
302 476 570 98
279 137 401 398
183 378 755 251
657 478 177 467
507 443 711 490
738 65 371 241
23 145 567 399
307 199 161 266
658 158 737 14
752 261 232 251
744 473 446 448
6 170 473 319
274 498 7 331
425 287 645 4
185 66 541 337
149 301 299 186
736 83 724 206
618 291 120 285
219 214 650 101
610 100 104 98
613 230 740 199
400 212 345 500
340 200 535 338
505 445 224 250
431 382 417 461
104 145 300 232
418 365 742 248
208 56 636 5
441 340 665 170
229 6 735 185
623 361 246 255
149 489 811 147
621 211 487 418
77 259 92 85
67 338 711 61
100 369 640 80
669 219 818 458
54 150 180 285
343 258 573 117
407 381 740 50
11 324 600 220
178 460 753 194
596 123 247 31
798 71 465 380
729 451 658 200
389 354 793 361
799 117 389 265
468 317 557 400
350 224 557 125
694 225 334 493
555 139 323 364
58 319 786 491
813 138 47 457
604 39 92 40
467 300 707 8
607 234 369 456
283 480 6 451
564 502 638 26
788 475 187 352
30 16 27 312
680 210 195 232
735 224 670 429
509 420 2 105
397 383 449 333
689 12 28 44
519 372 13 54
206 283 517 345
535 415 285 359
169 383 207 190
384 201 775 415
354 413 804 479
466 46 98 246
545 460 748 428
809 280 488 288
60 282 684 186
755 291 662 474
768 461 325 113
810 262 197 327
386 140 510 415
548 489 388 105
86 337 505 276
700 333 642 173
729 72 212 310
681 430 123 283
483 304 561 332
273 314 807 19
316 380 161 208
257 92 34 116
695 440 63 385
263 462 412 148
51 269 118 175
313 46 535 77
375 344 51 325
768 398 689 68
442 181 168 11
350 467 377 172
283 338 652 152
274 412 627 372
419 370 440 381
221 307 773 415
114 331 480 186
244 426 283 180
202 498 258 98
776 18 809 65
527 178 566 84
502 150 105 79
703 451 566 60
625 100 666 337
537 396 727 397
479 398 64 383
95 395 627 437
41 179 643 436
596 56 299 113
358 85 805 432
636 173 272 7
700 271 346 125
716 346 217 317
20 133 680 487
457 466 699 414
195 338 125 316
308 288 801 116
282 328 501 461
701 106 516 356
338 349 250 455
87 309 382 313
578 216 38 421
671 374 305 153
69 289 795 410
183 67 601 166
325 175 396 195
206 234 582 145
579 401 578 454
671 453 737 467
816 33 6 345
107 50 624 38
403 477 720 14
744 393 362 121
355 320 350 235
685 42 598 453
343 178 533 379
464 458 777 356
438 491 614 158
389 212 786 394
794 64 631 198
490 374 802 62
471 87 185 1
403 249 381 97
751 133 810 18
559 197 495 496
737 464 346 491
236 152 634 90
717 424 387 358
575 378 140 233
508 204 365 63
436 216 366 89
394 227 441 246
702 442 643 179
691 338 320 477
181 302 450 202
352 249 77 312
288 279 348 221
127 322 211 429
704 127 357 46
378 407 631 312
669 221 313 232
262 348 686 451
34 243 551 92
499 470 776 380
499 281 151 280
309 332 386 53
338 341 7 29
412 452 45 464
1 81 564 8
258 443 19 436
562 181 137 178
40 155 150 426
470 413 515 125
691 214 570 357
159 169 53 372
668 171 235 343
691 186 204 183
147 189 370 118
242 270 549 504
354 39 320 74
712 426 765 119
783 84 626 11
535 450 346 24
811 207 600 335
261 307 177 42
356 432 440 369
661 344 214 31
126 69 141 344
516 111 556 435
155 279 515 484
22 505 346 239
689 59 466 275
46 119 251 386
783 68 693 151
585 114 337 325
8 43 27 302
768 140 669 248
668 182 746 472
707 503 366 388
308 102 174 401
438 165 554 336
758 136 522 95
484 76 263 130
111 228 274 37
377 285 267 305
384 27 224 223
630 181 761 368
744 386 798 412
361 481 431 328
369 78 396 215
799 199 76 328
29 412 760 136
758 420 413 417
152 136 502 66
573 307 813 484
549 253 288 268
395 96 776 290
418 207 273 467
89 191 592 295
48 174 320 180
319 237 100 374
362 475 186 119
394 203 711 182
692 103 321 381
470 468 746 23
370 344 69 352
555 505 676 64
180 343 756 158
201 143 563 115
599 78 116 172
391 496 146 449
506 80 818 198
556 14 67 320
358 361 752 376
541 436 632 117
95 14 53 500
206 63 769 223
681 83 544 128
554 272 421 456
37 97 804 488
237 490 667 94
531 11 368 277
225 388 673 288
25 292 349 186
392 88 677 72
632 478 789 343
155 90 369 417
473 78 802 462
513 62 297 311
794 174 757 313
620 20 532 155
20 447 406 57
522 459 498 169
234 436 89 462
85 24 811 10
453 503 142 212
350 495 584 172
637 127 634 309
166 99 262 157
362 391 601 316
170 70 304 351
519 490 113 411
713 304 112 457
95 431 528 177
793 105 231 441
423 242 565 209
252 409 561 398
458 54 23 333
792 237 557 345
517 497 188 165
573 180 109 320
259 72 474 169
7 377 578 468
149 467 520 43
582 424 47 33
786 373 170 242
33 79 236 403
447 119 657 408
675 133 717 418
532 503 605 308
545 333 520 199
99 109 25 503
471 15 149 294
513 363 304 444
749 252 660 206
76 360 689 50
564 178 331 227
667 185 535 73
376 63 633 373
238 51 526 381
600 427 79 399
10 284 215 435
473 9 501 16
81 126 428 229
208 502 587 241
805 74 430 375
718 414 423 200
418 410 382 486
552 319 224 159
543 188 223 232
300 242 402 190
548 12 510 76
743 225 334 394
60 14 225 461
97 52 540 327
716 182 382 92
641 224 97 87
52 295 23 269
267 372 463 114
578 469 701 290
188 153 635 133
758 209 431 457
552 51 72 498
620 268 714 131
490 442 780 14
213 416 314 282
237 504 365 329
153 278 676 258
785 224 285 376
331 16 395 388
228 404 512 205
587 154 577 269
776 307 666 411
313 12 6 145
800 293 671 302
634 432 764 322
63 265 15 474
520 146 679 220
582 401 494 206
71 258 92 498
701 478 423 158
707 395 411 251
664 283 214 417
21 336 202 45
417 98 345 273
86 210 72 55
629 34 251 445
133 483 66 165
443 298 538 371
139 316 442 436
595 53 793 400
680 73 444 183
326 193 702 36
151 109 736 81
355 358 166 259
655 287 183 144
351 467 267 99
27 196 266 459
624 416 702 480
759 24 718 209
535 159 203 230
415 380 625 259
398 429 571 505
701 243 27 304
101 8 794 410
588 70 48 253
95 163 135 342
791 470 459 183
620 144 262 105
335 243 466 49
168 267 22 484
209 40 113 478
90 218 542 14
38 404 726 473
158 104 755 272
102 498 777 158
614 56 756 157
171 256 308 483
425 117 44 399
579 346 374 356
560 407 771 138
550 433 382 20
265 113 48 392
686 112 595 105
692 225 431 353
442 237 672 460
403 267 436 103
81 409 735 353
378 201 654 6
313 175 60 94
326 176 7 329
625 444 447 475
172 97 203 431
167 90 140 194
385 447 690 117
367 66 815 407
595 165 679 85
91 41 238 236
301 155 588 234
740 381 448 343
7 284 102 244
701 335 591 56
660 8 504 24
567 343 562 174
392 428 319 172
191 391 359 255
536 503 687 475
134 27 314 453
175 226 319 295
572 147 449 7
426 167 272 359
183 220 344 93
385 247 358 140
121 428 122 421
71 352 257 29
381 169 633 255
655 92 564 6
735 29 480 338
586 257 721 258
756 169 671 4
590 505 521 405
231 314 797 493
92 284 611 221
524 144 287 267
519 194 789 399
21 163 476 369
152 134 49 217
729 16 738 201
454 227 816 133
133 274 461 487
698 257 99 81
740 153 104 431
458 474 740 228
101 303 59 470
62 402 736 137
652 224 543 8
524 472 710 115
783 257 707 157
601 25 216 204
189 106 445 162
43 406 644 159
495 212 493 180
178 25 258 16
397 112 243 241
159 118 792 59
748 227 318 483
702 406 620 208
339 290 223 286
806 65 238 98
439 127 614 374
373 409 228 68
82 415 459 249
159 217 110 193
17 249 679 52
588 89 318 252
279 170 716 38
471 46 465 504
727 144 245 269
514 320 740 470
33 265 384 323
78 234 121 136
144 446 417 19
734 66 770 275
573 32 57 481
597 321 759 324
51 443 272 137
645 125 668 141
469 176 183 468
405 105 50 33
345 84 334 159
115 159 555 209
338 174 716 292
780 350 805 317
117 433 91 82
90 251 145 38
744 337 43 440
199 487 588 468
87 159 559 189
686 456 763 390
5 319 349 335
277 199 730 363
782 312 58 335
783 187 189 291
468 505 448 6
84 180 475 407
383 114 661 486
492 266 54 464
39 308 579 485
216 122 58 20
149 1 170 266
30 386 682 163
8 362 528 469
419 219 316 428
737 199 510 79
336 233 485 325
391 89 514 20
565 306 20 31
585 164 139 19
683 411 93 290
680 461 302 237
322 383 134 269
539 213 535 270
697 292 52 199
290 233 173 122
680 292 538 370
73 296 42 28
310 319 695 3
711 268 719 110
416 86 133 285
238 415 485 104
664 425 598 96
501 355 168 494
649 361 623 435
533 188 353 347
780 496 152 432
339 359 656 407
233 191 111 399
360 31 172 158
765 68 526 504
370 137 525 245
269 112 147 501
583 483 399 118
358 111 714 160
84 336 4 135
628 185 457 36
692 232 211 83
191 363 458 450
511 363 27 471
141 397 485 55
681 144 690 315
1 148 374 417
64 69 713 46
613 188 677 179
94 248 175 193
615 205 41 499
326 118 752 214
168 158 167 151
15 56 83 392
715 44 789 451
201 377 590 466
550 310 229 262
549 492 528 8
225 126 501 353
407 433 690 130
440 414 143 245
311 69 713 412
629 130 77 63
344 227 643 10
217 215 425 157
156 448 121 167
552 188 627 355
562 169 819 464
614 116 136 133
62 36 268 203
797 243 546 217
132 193 103 282
85 296 216 271
605 372 215 191
162 289 504 448
800 60 615 443
308 364 654 175
96 295 172 55
777 413 454 144
615 275 22 353
806 177 725 327
536 308 679 254
321 261 689 403
661 69 428 495
57 404 22 457
765 344 278 29
553 370 614 95
429 297 18 319
558 274 708 342
26 325 328 385
610 423 246 165
628 113 26 32
632 384 735 273
614 371 500 33
748 26 326 152
762 464 251 410
351 380 555 261
595 274 475 103
585 188 214 96
95 209 786 203
124 376 460 237
103 287 231 417
174 328 805 339
576 217 575 373
602 1 607 214
777 77 588 378
466 306 611 300
505 113 403 196
567 374 732 221
142 270 202 161
594 168 769 218
704 230 266 379
545 484 485 294
