933 503 25811
168 15 817 266
324 116 756 487
670 287 487 37
416 73 590 140
714 176 393 49
322 447 228 450
550 80 9 392
569 148 406 205
606 431 914 221
805 273 322 220
895 277 834 63
836 3 245 287
904 474 152 121
56 168 280 493
58 457 739 352
760 432 503 373
425 418 757 246
116 167 151 201
151 276 469 345
17 472 928 498
255 145 100 104
575 196 680 26
125 429 390 396
379 134 822 336
195 71 314 41
116 9 479 335
900 466 629 337
409 53 863 410
72 485 726 190
663 308 304 141
239 334 890 97
608 213 17 26
224 200 102 274
213 475 20 145
808 232 554 330
530 413 907 10
650 369 224 501
621 339 158 67
806 334 919 211
124 438 647 81
659 195 353 68
768 229 69 272
643 80 709 408
525 416 144 341
325 139 835 200
166 269 56 447
699 154 754 417
761 206 275 297
577 158 676 93
672 396 506 109
281 262 734 40
337 277 651 224
232 391 115 163
83 81 670 500
807 44 475 29
302 146 879 384
416 136 722 174
456 438 863 196
739 61 614 66
720 315 889 342
704 134 587 159
329 201 168 368
747 118 773 351
29 419 97 368
360 215 163 284
510 94 797 391
199 287 135 254
913 216 537 36
486 396 171 481
439 218 39 251
425 378 449 206
460 434 505 92
330 155 368 59
526 431 306 391
118 198 234 346
100 172 680 358
205 127 288 224
819 16 241 47
830 208 879 31
433 378 587 345
131 34 200 459
650 103 735 423
576 46 135 65
271 266 409 466
573 446 201 262
877 108 17 408
92 126 909 33
589 402 554 465
495 269 320 260
692 328 913 15
782 451 895 251
393 56 895 445
132 468 885 411
593 112 633 487
542 75 290 371
340 317 249 343
661 421 367 150
626 478 516 135
780 404 249 387
295 317 805 306
518 44 23 452
739 234 171 464
323 118 888 63
381 333 348 237
275 428 82 453
761 288 904 282
700 160 634 197
676 79 393 32
161 190 596 196
623 132 249 205
795 349 678 450
444 19 178 111
611 175 123 331
633 502 905 266
779 425 54 374
661 268 367 202
255 395 356 466
240 421 623 335
541 310 41 360
709 129 51 188
711 274 623 450
550 490 152 60
412 386 904 451
154 420 897 332
690 153 847 121
482 263 308 189
47 321 519 376
460 80 95 94
99 114 433 90
737 141 387 400
135 303 28 431
829 88 588 278
601 174 129 320
455 391 771 115
791 35 884 443
202 161 860 417
808 244 659 64
57 198 790 295
8 356 161 91
923 203 49 132
533 136 548 108
317 303 71 272
543 34 425 444
807 493 46 454
233 341 791 489
814 282 20 410
131 331 163 218
898 97 278 42
561 354 470 254
787 334 75 496
558 59 555 47
678 329 842 109
723 439 631 484
725 118 341 73
615 197 90 260
534 110 647 192
882 65 557 163
639 30 855 199
463 495 646 461
811 129 64 499
27 202 898 54
306 214 681 185
272 249 392 344
758 101 666 231
891 368 474 372
241 421 602 495
695 265 171 453
420 259 224 197
917 50 179 246
614 261 639 185
207 306 49 347
746 266 385 133
162 317 906 53
621 237 636 395
795 269 892 487
903 121 280 369
566 357 550 236
836 471 82 232
434 196 851 39
103 192 727 305
4 273 331 137
447 447 601 296
540 167 665 256
700 487 817 125
493 421 481 31
134 471 529 145
36 443 306 371
645 297 449 223
833 196 526 253
633 188 85 444
550 341 467 480
152 81 624 328
747 460 533 96
557 455 249 441
704 187 559 248
762 143 815 390
844 10 523 70
358 476 235 267
103 170 73 178
932 58 732 35
406 192 381 282
595 210 165 293
423 148 603 268
721 70 704 390
738 489 539 245
451 10 479 411
469 105 277 50
881 480 585 13
898 24 47 219
392 402 216 237
302 227 920 495
724 454 125 201
105 408 824 454
848 233 613 309
644 225 115 295
139 416 547 175
84 333 803 500
762 242 671 403
841 248 430 59
150 358 65 301
292 31 91 258
595 483 481 36
600 211 606 126
570 290 22 490
264 121 187 30
119 349 102 370
875 478 258 12
126 498 626 401
682 392 691 40
528 237 563 15
520 167 590 428
487 45 56 376
295 27 296 426
94 456 472 189
348 26 109 391
34 467 565 125
405 117 817 328
759 282 676 287
163 488 548 240
630 385 484 345
14 500 64 186
555 443 484 221
323 442 425 139
72 108 884 199
615 29 597 327
639 298 164 370
160 125 496 165
30 273 42 58
778 385 145 52
741 381 533 314
523 53 813 165
163 320 412 315
448 372 407 154
53 314 801 104
74 471 759 227
560 199 168 388
323 359 537 14
663 189 921 174
33 335 469 381
165 153 224 68
418 33 133 191
415 482 46 97
895 225 802 30
491 121 425 198
77 478 803 184
522 432 687 115
526 432 473 86
568 304 661 161
243 35 809 403
441 232 171 349
123 215 341 172
674 99 109 187
662 151 188 279
260 388 5 221
511 32 677 201
202 409 713 65
595 60 29 166
61 85 683 472
689 94 727 444
199 61 520 212
606 229 228 469
216 204 658 500
418 453 837 363
550 288 290 201
130 51 263 189
576 131 648 209
362 17 911 355
790 229 549 401
35 209 361 499
387 356 851 196
792 463 126 69
555 146 320 90
239 425 904 164
300 229 691 265
500 242 296 467
85 395 155 360
259 489 615 41
876 254 767 75
917 479 202 108
359 59 600 215
599 276 890 348
142 370 290 58
248 230 517 65
568 377 430 325
64 249 439 72
499 106 616 155
585 287 876 55
797 114 75 283
612 381 699 203
541 28 115 41
719 225 656 274
656 320 91 279
20 486 136 295
205 266 813 197
893 423 216 184
261 105 387 239
395 482 817 147
567 92 397 285
353 324 773 384
323 426 693 362
862 277 881 227
608 264 647 360
627 226 14 312
632 214 233 453
718 54 797 118
36 67 631 489
637 288 578 455
515 347 24 239
711 233 31 243
718 372 620 431
461 493 865 77
834 468 90 368
759 132 267 138
30 321 80 278
78 322 245 316
548 251 883 69
426 195 15 14
359 65 196 146
632 402 176 109
575 484 142 70
464 472 927 337
714 148 876 296
744 175 69 453
696 322 633 126
160 423 384 26
100 112 671 153
329 250 534 265
543 124 374 229
855 369 636 287
716 396 914 15
389 355 245 127
490 386 68 56
145 184 854 35
336 376 623 411
164 330 399 33
415 420 292 451
802 131 89 254
293 313 834 76
299 353 102 456
63 242 47 426
755 186 50 169
744 498 114 31
263 342 123 446
81 158 102 398
727 6 780 195
24 237 808 361
342 43 491 438
5 378 446 138
403 457 550 457
94 18 29 62
143 353 285 33
524 85 399 427
68 101 364 157
417 140 1 492
493 135 629 172
281 288 878 155
457 166 819 449
904 2 513 7
101 170 559 490
385 273 928 106
845 407 703 200
234 253 390 338
161 12 820 125
650 430 691 247
132 148 46 28
103 113 639 375
430 233 759 256
371 160 729 238
503 450 862 28
622 157 835 129
891 449 465 400
382 47 591 470
830 392 530 255
772 125 928 11
141 269 734 291
507 183 541 71
417 186 165 333
589 502 128 498
532 30 396 357
789 68 907 1
140 213 16 288
220 133 850 487
198 140 403 345
289 478 41 382
655 247 443 404
802 56 445 460
475 195 314 229
244 277 225 469
6 220 94 7
251 46 930 115
540 152 210 183
423 364 517 162
382 500 772 133
862 491 398 236
68 458 753 112
613 297 807 492
651 401 529 367
542 208 328 404
509 94 291 339
711 332 467 404
422 311 208 408
548 161 539 145
897 197 729 153
731 406 704 386
628 429 698 163
701 213 69 120
730 237 613 468
436 171 529 409
121 278 575 365
215 187 385 223
360 33 833 100
63 481 279 263
821 495 304 240
508 297 306 75
74 343 371 47
600 456 518 60
293 492 530 232
606 486 578 292
287 469 404 379
522 415 151 363
871 190 168 470
400 350 386 495
385 150 792 207
396 26 114 235
365 220 195 30
204 321 63 450
553 343 687 323
490 448 651 320
497 222 748 156
92 14 725 373
72 228 782 283
538 211 259 193
852 107 199 428
272 115 153 266
878 398 834 291
354 252 877 55
680 164 85 169
507 489 270 492
112 246 57 410
467 240 444 127
835 203 630 317
294 183 931 171
718 92 360 143
192 428 683 402
743 219 461 358
774 400 168 46
220 457 805 390
25 456 543 263
405 503 440 351
849 185 696 97
872 132 193 403
64 303 333 469
10 14 22 282
68 136 399 295
179 373 933 501
213 201 828 287
220 394 810 282
709 384 300 233
866 146 164 343
30 310 210 392
803 442 180 124
661 119 522 61
3 25 267 142
600 367 77 376
127 352 179 59
629 423 211 268
119 333 683 82
181 329 800 462
926 148 413 488
113 404 461 388
649 280 745 243
543 29 373 483
63 178 668 231
771 394 710 252
923 102 390 26
713 467 883 121
336 72 522 112
93 126 806 345
426 92 737 75
507 130 159 296
388 138 677 334
722 251 41 121
424 458 742 142
430 341 604 462
807 22 783 406
481 233 724 475
249 188 100 182
645 165 139 432
21 287 295 321
193 42 463 88
548 193 218 477
803 48 627 307
230 460 278 480
48 17 280 277
20 315 821 135
825 29 862 154
585 450 171 194
326 55 795 474
798 83 141 299
14 19 140 466
827 245 137 51
248 313 706 278
172 325 850 195
81 344 490 420
456 217 626 392
846 407 610 393
297 369 103 461
784 194 65 121
179 132 544 360
772 29 307 415
490 40 486 32
278 28 796 173
498 94 874 447
810 458 239 188
642 162 305 188
176 27 677 276
189 334 191 425
508 494 513 355
445 319 887 110
492 345 75 26
238 164 553 183
77 26 690 65
182 228 728 160
306 402 188 361
901 423 497 52
40 427 234 234
49 262 843 141
882 183 343 213
164 499 107 355
291 252 221 375
660 282 472 180
75 423 242 378
817 294 827 307
596 339 850 98
846 430 377 417
239 81 798 203
896 309 169 398
61 483 878 371
32 197 915 417
755 100 254 182
449 164 606 22
648 461 842 216
513 336 115 73
171 137 244 256
622 277 853 334
89 263 883 482
617 214 218 390
636 380 205 21
887 393 643 500
596 452 141 17
11 382 274 371
800 229 862 100
571 169 843 411
425 104 430 135
242 382 20 155
106 438 549 125
920 81 204 430
860 274 181 420
866 159 828 117
338 191 489 210
152 494 495 115
526 28 522 64
64 469 494 423
292 457 834 499
558 18 423 295
873 365 422 448
452 216 110 307
531 274 146 155
642 495 390 372
531 284 636 139
820 276 781 272
144 208 531 342
763 339 645 500
875 337 708 84
341 131 885 484
565 352 725 45
609 409 423 240
55 214 731 209
689 315 324 129
147 301 335 337
467 461 656 236
794 370 877 375
907 138 323 98
460 104 460 21
129 407 899 451
846 23 836 391
759 95 481 296
606 219 788 100
878 268 41 170
685 128 394 18
228 332 825 198
368 207 661 334
552 177 483 468
786 9 714 300
808 83 106 358
412 256 231 239
763 226 681 152
629 122 165 150
184 228 121 106
121 200 308 423
582 8 275 93
439 196 277 141
839 428 501 363
880 53 56 345
179 150 436 444
349 167 688 434
441 498 860 324
590 276 552 4
546 385 733 345
357 76 338 278
802 236 701 173
496 445 374 362
47 430 866 32
299 457 86 451
831 286 159 226
886 393 798 166
20 319 408 8
922 371 862 452
326 405 625 479
211 477 887 428
656 234 919 493
18 184 70 83
68 481 335 327
643 348 544 136
493 467 898 46
448 187 788 172
866 142 587 113
55 199 844 20
876 3 566 458
399 61 31 87
693 208 381 314
46 129 86 46
891 299 426 213
794 20 394 86
114 137 326 10
928 93 247 205
331 158 431 448
257 44 817 110
663 15 899 185
528 364 651 19
205 140 743 419
83 77 465 130
628 406 346 173
548 309 864 110
862 458 188 458
536 227 887 351
241 242 461 173
574 437 477 189
841 22 328 426
568 287 671 489
413 209 407 342
818 13 287 299
411 356 162 34
531 248 62 71
258 237 503 93
874 53 797 32
106 270 891 444
197 166 504 74
166 277 550 285
433 271 325 265
7 75 217 245
144 453 453 263
160 364 902 464
138 461 429 116
584 341 719 233
250 419 635 389
54 53 876 221
763 105 328 452
653 220 924 257
796 362 718 264
548 339 426 473
461 306 513 478
463 51 259 80
95 475 895 93
273 305 399 457
253 368 284 240
451 150 882 406
322 46 404 496
201 310 122 88
763 468 448 436
720 422 455 9
773 429 829 65
549 477 835 206
658 255 44 419
389 12 776 6
765 438 488 265
861 375 433 103
822 348 35 282
849 493 310 48
472 477 101 211
409 411 764 453
649 68 480 27
196 224 615 115
663 450 671 434
638 357 684 3
261 25 399 358
532 426 520 466
535 341 211 254
321 76 65 185
234 284 291 84
705 272 133 63
524 500 400 345
361 493 852 503
17 168 775 92
926 40 524 339
641 367 633 431
837 409 740 245
914 302 257 399
144 57 815 122
712 58 605 465
317 456 312 10
830 348 589 52
20 350 393 21
195 74 514 454
85 1 647 109
861 27 725 428
511 102 306 440
637 144 455 498
269 262 661 377
434 41 723 294
887 97 541 262
273 274 260 67
561 474 430 210
160 68 104 467
509 385 779 357
661 456 295 324
794 301 913 198
486 27 564 229
22 36 277 472
301 410 52 176
5 481 712 209
151 391 175 183
472 12 500 5
91 428 524 333
435 405 755 418
363 179 835 55
325 478 630 5
852 78 45 494
749 418 778 1
790 217 591 243
540 203 387 470
282 331 384 391
57 384 929 5
319 398 473 68
546 300 204 177
575 398 631 483
802 205 773 163
124 457 839 488
425 402 117 54
422 374 472 471
297 136 557 428
201 41 608 90
652 205 271 238
899 299 576 80
159 420 698 501
481 35 243 62
765 204 335 10
735 241 695 34
652 451 315 485
120 210 464 96
47 232 624 130
503 5 694 289
619 370 767 305
497 494 217 321
892 267 112 492
765 141 387 492
858 258 690 236
175 428 355 489
588 94 196 421
592 24 179 69
424 324 520 463
199 67 857 485
884 251 701 388
181 350 119 49
474 324 467 196
607 502 600 365
341 336 877 79
678 490 569 468
14 2 581 176
693 469 740 119
218 192 500 278
319 270 207 247
629 425 613 51
350 410 661 293
700 21 44 164
816 56 553 445
610 281 228 338
770 406 613 245
908 79 714 212
602 490 755 57
716 130 183 314
724 20 920 307
364 354 890 137
868 226 638 287
530 396 286 109
167 499 853 247
284 486 558 476
341 351 621 269
241 90 59 456
915 252 168 25
333 222 801 300
358 393 850 166
859 216 543 219
352 460 238 302
875 444 96 426
558 369 16 376
532 14 642 7
57 482 172 148
684 455 529 43
354 344 583 127
358 43 689 282
901 371 231 146
368 181 225 483
535 129 452 342
737 317 485 453
461 269 602 417
909 5 883 56
494 105 742 359
435 184 590 203
786 185 681 171
663 498 527 230
364 68 293 114
497 229 151 89
102 417 271 461
187 441 168 358
527 57 578 173
604 270 792 91
649 499 760 314
769 309 919 209
845 62 586 11
739 148 427 323
492 484 930 221
343 201 835 144
199 437 217 267
304 204 878 327
363 126 896 255
659 53 839 384
566 15 233 403
640 157 528 21
844 335 366 459
533 179 493 307
724 273 177 211
430 127 295 322
413 8 227 388
523 25 670 442
690 378 1 189
498 351 523 74
598 290 313 121
751 32 804 243
852 72 391 84
196 153 664 258
774 502 131 391
720 88 469 172
250 163 331 62
338 246 460 456
135 221 133 382
72 149 18 54
845 495 63 201
712 424 821 140
509 392 273 399
623 297 367 350
605 482 8 161
190 436 918 476
144 481 538 155
405 403 54 179
159 105 899 321
127 57 484 356
505 297 621 195
680 347 236 383
141 430 619 48
693 498 580 163
71 314 777 56
797 197 19 297
933 445 603 421
68 362 719 378
168 235 840 121
607 177 147 70
576 340 224 428
500 375 646 291
613 158 472 109
498 411 809 451
447 365 870 237
397 36 109 127
807 231 827 138
34 23 790 73
98 155 274 258
570 65 22 110
513 258 620 274
921 366 625 249
744 107 603 118
916 499 769 131
247 441 548 342
30 22 883 161
284 364 440 307
214 261 822 383
300 499 278 413
261 96 889 139
816 212 765 374
64 380 104 306
173 173 783 350
45 424 885 39
642 208 730 114
492 62 790 2
8 484 816 427
681 85 330 320
318 392 536 243
519 401 162 230
358 221 630 217
409 244 98 268
274 25 346 380
422 84 257 165
377 431 601 290
871 500 651 421
788 175 111 148
121 276 326 429
814 314 752 304
83 137 532 253
94 66 249 231
550 257 655 499
869 290 653 68
508 69 514 189
488 145 311 70
215 437 842 349
695 313 733 159
1 196 169 197
414 259 175 205
650 433 836 232
840 277 317 175
379 199 195 229
603 468 848 69
257 218 788 463
698 76 32 52
675 139 900 67
77 293 153 242
805 498 533 266
77 314 239 323
623 59 146 352
708 146 879 48
80 397 142 5
578 340 209 106
552 414 485 161
747 442 353 234
471 38 890 143
504 496 735 281
256 218 205 496
401 433 424 194
284 141 110 491
512 178 912 304
532 326 243 489
562 266 278 372
234 361 527 34
109 295 459 385
201 497 740 164
524 440 726 486
29 156 869 469
526 341 333 1
746 144 182 77
41 111 261 207
868 451 552 213
716 315 928 369
928 430 719 14
596 49 381 237
128 232 836 488
809 227 301 82
334 23 918 281
571 427 586 209
101 434 882 1
508 412 76 336
725 102 116 249
259 367 261 220
593 474 440 227
322 149 107 76
175 176 652 336
321 239 388 200
552 338 922 322
831 434 669 325
836 395 293 290
64 105 23 369
232 283 460 166
896 13 919 170
12 295 914 65
251 433 383 295
807 184 22 153
169 352 656 435
839 429 563 165
202 104 628 136
655 137 181 378
595 485 916 187
226 213 323 29
567 241 56 64
570 470 194 491
383 460 612 144
925 96 884 34
339 82 476 166
68 395 532 47
733 109 389 397
758 377 631 430
266 144 830 233
164 290 742 420
243 499 473 4
78 297 155 212
706 86 620 446
332 260 573 415
395 150 438 467
535 37 799 458
359 359 557 469
811 184 785 262
272 399 96 159
335 217 279 336
156 375 466 94
193 481 462 330
439 360 477 193
43 401 407 431
655 483 661 389
535 142 416 466
352 135 880 122
734 469 486 266
706 61 755 140
377 297 831 309
705 270 474 264
371 185 883 95
360 488 668 13
132 108 124 480
186 33 58 413
96 37 642 29
657 39 296 462
738 26 250 254
410 459 36 120
713 355 153 345
861 61 807 479
308 271 359 218
414 264 203 385
140 302 479 439
522 462 361 131
468 31 251 219
699 177 32 310
76 12 50 151
852 155 145 42
167 183 99 432
534 451 343 237
768 30 616 127
425 489 618 400
550 336 147 466
456 6 327 331
849 199 601 38
427 33 110 79
398 111 541 167
318 147 313 327
578 397 678 94
455 287 351 421
165 407 661 472
477 499 930 117
908 419 373 8
785 161 345 277
588 129 735 5
87 414 252 309
860 275 565 122
569 277 595 372
372 180 815 174
391 134 605 223
383 75 148 245
613 345 44 377
179 498 6 126
139 383 606 67
170 439 609 30
42 138 845 442
591 237 640 131
591 361 446 466
892 110 302 248
261 377 547 451
921 435 641 399
897 392 374 166
305 360 570 460
517 102 550 96
388 38 217 35
793 293 616 266
579 468 254 115
309 266 571 375
229 145 707 12
579 445 541 501
71 404 834 118
524 174 255 380
592 141 15 327
81 119 2 276
385 494 220 264
599 351 438 394
458 42 681 176
855 137 712 296
666 398 261 355
635 392 216 178
637 141 746 410
687 437 802 140
829 275 401 58
755 270 616 26
672 3 18 11
569 500 860 32
827 488 786 486
799 14 124 381
621 493 309 146
1 320 789 34
375 241 478 282
721 40 713 171
758 99 393 296
681 275 14 91
215 188 932 196
292 114 760 161
313 312 779 106
488 343 487 405
381 399 872 408
580 246 808 279
542 79 729 254
525 31 19 496
740 462 534 194
790 345 565 279
825 402 786 217
562 444 139 186
527 64 910 80
557 133 617 24
460 276 232 336
105 211 659 466
536 231 19 166
568 407 688 97
604 379 141 365
420 74 577 488
848 148 518 493
876 425 416 108
490 410 546 415
19 17 263 135
761 260 682 33
878 156 55 465
620 286 310 133
4 206 391 86
621 362 199 442
902 376 812 213
491 268 573 441
459 95 226 332
845 351 607 353
532 92 28 58
70 436 853 43
436 501 110 276
512 379 10 383
630 52 782 436
222 372 301 64
379 448 429 437
73 201 210 334
299 360 482 162
801 327 242 262
806 128 161 318
117 361 356 338
869 395 661 429
83 324 727 131
172 297 872 449
805 328 590 448
779 272 404 93
103 286 327 148
431 346 72 285
182 415 131 136
873 374 170 420
545 155 252 487
216 290 474 31
25 289 173 75
120 346 800 276
694 104 507 61
750 363 188 71
834 402 34 330
504 280 754 428
58 176 539 141
508 327 126 327
445 376 114 304
909 397 742 89
199 481 526 371
863 229 689 30
868 244 397 39
613 373 146 211
695 422 411 384
149 268 159 55
92 256 595 244
189 276 765 401
866 495 177 308
739 8 733 207
683 229 697 97
453 387 885 94
747 224 773 361
856 488 385 59
230 47 137 211
127 32 555 55
634 283 704 272
200 458 576 399
34 142 690 49
776 316 33 395
843 477 262 177
263 285 904 217
579 245 360 402
861 217 38 285
526 405 25 477
201 292 862 372
611 201 25 256
120 415 564 218
506 195 531 113
101 461 317 75
100 269 60 411
334 50 797 362
284 392 847 333
255 492 815 475
7 109 24 64
850 92 255 207
629 315 299 208
619 39 615 261
413 17 716 462
407 1 445 410
933 348 463 374
555 422 128 124
684 155 662 463
336 478 221 154
448 382 291 166
689 404 711 286
497 332 447 422
119 219 51 370
373 390 310 389
694 393 540 19
53 402 493 481
506 384 401 233
649 114 97 170
508 300 763 82
571 408 794 449
460 481 932 366
189 251 809 203
649 363 188 390
384 359 116 383
135 290 100 234
69 424 668 368
556 245 842 422
265 135 43 258
850 422 130 198
316 199 835 25
726 184 165 502
29 348 318 267
66 301 523 75
460 184 558 140
653 39 586 442
423 255 890 245
876 65 54 74
241 65 187 127
824 227 12 91
471 146 115 110
510 370 194 250
561 377 417 488
489 122 65 207
441 259 551 360
152 326 516 12
867 298 607 32
924 141 758 188
404 158 273 306
394 479 504 98
853 205 606 206
543 465 283 356
542 291 605 141
845 190 755 76
676 139 57 262
242 209 762 193
827 415 501 393
230 446 366 126
315 373 364 30
395 180 768 8
6 108 873 448
781 78 771 211
94 277 391 259
575 236 841 421
871 283 53 274
813 490 671 190
333 255 623 448
695 201 829 495
12 260 703 338
634 137 227 489
137 398 42 429
718 313 553 501
667 236 580 338
804 410 185 229
851 389 798 338
812 317 899 385
36 483 736 339
268 108 48 82
679 65 655 382
459 167 71 182
416 465 166 455
734 174 856 482
334 457 166 301
900 487 449 430
537 389 91 410
869 330 582 139
578 68 349 182
783 38 843 32
199 216 121 220
3 135 883 166
615 190 851 14
476 316 643 102
408 180 734 496
374 436 529 57
157 226 321 136
340 64 823 13
11 257 392 494
768 480 185 392
553 358 690 480
324 73 371 467
155 251 395 131
785 116 330 330
65 175 518 131
225 244 732 314
612 332 606 9
833 16 551 460
845 264 448 18
870 30 401 11
878 288 860 230
805 55 532 41
372 126 691 31
371 10 492 404
357 271 235 433
193 167 572 363
476 217 37 181
546 414 672 87
412 78 320 290
323 112 543 363
622 48 881 71
680 477 757 501
685 105 495 55
281 462 717 270
28 90 696 217
229 405 337 484
797 163 625 376
563 141 302 418
719 68 78 463
712 454 212 403
98 172 466 135
425 3 557 226
201 286 315 94
272 458 665 453
204 79 394 70
316 59 249 103
66 40 556 130
667 181 317 387
314 129 139 220
558 70 121 500
546 94 683 310
611 339 548 415
921 118 902 150
331 174 694 101
846 333 916 193
34 315 872 37
823 17 7 5
769 144 122 300
482 207 431 401
594 476 453 394
448 419 831 288
114 106 870 317
505 17 194 228
316 221 460 195
354 53 32 502
790 28 50 68
595 311 480 336
33 201 588 135
170 321 906 129
508 89 43 143
41 432 454 329
649 342 226 372
818 134 617 234
195 218 890 427
882 120 535 110
112 66 574 305
361 233 909 200
693 359 899 467
825 47 510 43
285 294 853 104
542 503 45 339
25 284 650 112
835 64 376 404
612 248 562 12
584 423 652 441
317 470 236 186
44 382 861 42
66 231 578 138
118 445 372 203
129 201 192 396
82 410 258 422
615 359 822 226
157 282 845 49
215 230 925 490
577 432 414 362
313 230 352 389
482 156 309 239
80 181 859 328
145 250 466 456
269 15 446 258
549 419 501 256
853 153 266 426
779 419 165 205
664 57 621 403
30 198 341 127
688 383 102 200
335 11 898 124
534 75 583 436
717 411 158 189
5 471 847 94
153 379 897 111
157 451 13 97
767 11 130 25
747 92 776 57
709 277 30 249
283 147 92 183
113 502 162 375
387 494 261 450
831 22 612 125
581 77 586 398
427 289 897 376
28 50 597 127
232 468 842 33
739 281 4 250
205 479 239 337
538 91 150 242
354 22 126 111
380 233 190 212
190 273 540 440
190 117 639 249
332 463 640 238
796 142 313 173
20 65 30 301
21 362 566 442
637 465 333 257
305 475 341 208
606 299 347 408
285 155 648 36
101 391 457 206
542 475 178 179
90 383 204 62
927 451 601 386
591 285 183 320
284 245 756 337
853 106 802 328
495 462 852 200
384 92 608 134
260 346 742 140
96 424 79 255
677 149 817 356
555 330 472 472
475 489 411 322
631 267 844 200
430 22 483 379
471 65 807 415
618 205 687 200
843 207 197 36
293 371 672 290
34 252 809 378
412 443 742 219
217 64 713 178
110 408 131 163
12 110 827 282
81 383 838 133
431 416 494 484
724 44 569 359
566 227 208 29
206 96 777 449
545 382 385 20
261 185 877 150
7 330 320 402
127 216 198 13
727 280 632 469
683 64 122 119
382 124 308 26
320 372 573 333
313 209 461 41
97 424 737 59
363 150 921 337
870 245 215 467
159 195 555 476
87 240 826 467
714 402 91 197
902 379 882 314
608 26 82 475
347 440 39 437
3 196 355 211
581 10 112 203
804 104 279 361
298 377 62 282
382 353 716 58
125 4 143 372
691 6 353 456
20 208 677 22
293 411 211 33
339 331 812 376
270 172 260 421
607 485 747 286
473 20 79 261
671 166 328 499
142 321 468 208
726 353 916 466
256 190 916 247
869 151 823 135
340 242 775 290
739 432 474 247
844 360 38 379
245 229 316 443
669 199 412 229
281 201 922 364
544 215 714 109
151 266 45 218
128 338 266 468
727 222 489 417
599 188 758 4
593 399 630 306
334 11 199 431
804 147 308 211
116 499 637 456
726 223 70 259
500 44 279 346
650 34 13 431
689 114 463 456
264 99 338 42
532 127 46 1
266 35 325 416
10 189 17 94
333 468 806 381
888 138 213 460
547 309 665 425
442 43 153 132
785 381 275 296
20 380 335 274
695 253 851 154
105 199 528 339
436 314 522 34
218 246 631 171
859 71 416 486
516 139 578 121
646 122 368 289
121 433 14 324
555 368 690 400
451 140 504 482
295 132 719 161
253 105 507 257
372 277 449 416
665 315 817 187
625 394 788 369
685 283 568 234
868 497 830 71
600 285 616 98
577 402 872 71
299 221 535 76
912 74 151 182
676 36 91 423
903 448 610 120
869 47 492 340
101 290 514 200
438 241 633 171
372 2 187 124
741 124 653 456
576 389 767 482
596 54 798 257
19 76 531 403
148 431 860 138
812 275 491 44
808 31 851 69
149 297 53 344
393 438 757 232
664 206 887 15
666 482 453 172
751 159 518 283
236 120 154 485
241 241 785 90
795 242 263 93
871 98 807 259
888 262 824 149
78 357 585 335
704 352 524 320
10 120 606 408
641 218 700 162
232 366 499 399
826 286 271 52
65 335 326 492
301 321 516 377
602 295 442 403
343 161 181 275
749 436 422 190
221 217 603 388
128 255 496 276
246 410 422 231
25 116 62 231
829 387 250 95
876 53 553 170
344 301 399 494
537 427 201 399
319 435 118 186
238 68 628 199
242 193 752 249
461 116 928 116
780 480 232 279
31 137 266 366
807 189 558 206
132 388 279 466
236 101 481 173
474 115 195 305
660 473 707 91
122 78 750 57
112 215 702 20
83 99 287 61
31 421 889 302
570 97 375 152
153 486 310 267
874 391 927 63
365 282 361 62
198 21 701 195
26 445 443 279
363 214 508 432
558 332 264 24
71 436 256 464
696 437 212 457
669 397 911 122
921 405 251 331
267 119 534 445
48 472 838 9
144 16 564 240
643 302 707 462
609 19 211 211
119 392 904 103
764 337 409 341
582 341 131 109
92 127 641 233
452 432 50 499
764 493 668 103
567 497 652 198
847 152 145 390
853 323 588 441
786 292 416 206
589 296 293 318
841 345 844 47
914 197 36 243
851 435 380 52
685 35 517 407
150 77 863 465
620 189 905 418
164 362 472 223
228 23 333 464
276 159 238 345
447 343 902 190
632 224 783 344
926 153 151 241
49 384 895 12
388 317 735 433
845 363 433 335
791 496 817 71
157 268 860 345
669 219 573 340
437 346 502 303
628 138 823 245
700 288 641 422
499 53 301 480
562 198 236 206
295 490 324 318
266 228 348 44
235 399 751 9
915 137 413 114
556 246 544 4
915 85 206 467
458 473 649 481
904 338 477 305
847 379 899 157
444 143 700 25
709 156 280 265
408 94 460 253
451 198 554 417
210 501 684 501
38 456 497 434
624 76 828 181
272 352 666 115
190 180 143 120
146 329 868 404
159 7 873 188
623 147 322 32
313 326 449 222
99 218 595 20
643 418 814 294
635 109 127 383
653 445 563 245
304 322 392 81
931 380 568 391
345 321 22 132
73 246 306 140
842 188 443 479
624 431 303 482
312 471 601 226
223 94 122 382
279 12 61 495
133 441 598 328
826 242 459 14
808 204 40 112
118 437 808 231
276 43 62 267
331 93 643 337
872 501 493 469
772 385 933 216
673 297 705 137
44 103 711 248
323 87 152 385
618 14 567 77
923 285 22 370
773 34 589 103
792 418 390 346
833 363 640 259
368 406 635 128
504 403 14 461
394 135 127 213
508 68 444 123
209 54 621 102
668 426 878 166
873 466 380 263
613 434 141 15
57 134 404 363
37 301 854 103
584 427 634 166
898 211 342 359
924 476 261 7
392 272 103 80
161 245 579 377
100 191 336 136
438 286 912 174
682 348 763 133
331 297 195 407
30 340 238 453
620 65 357 23
878 7 248 56
809 469 833 206
852 345 565 301
