705 654 46107
632 308 132 54
143 499 423 530
188 410 120 415
641 180 472 209
350 355 385 544
213 493 78 209
668 60 617 326
563 573 266 173
309 177 620 107
189 85 444 72
82 272 537 348
89 318 55 315
137 99 2 366
454 459 487 17
333 480 35 201
276 73 138 493
48 55 344 369
469 602 526 84
430 310 220 420
81 538 479 590
286 212 374 404
439 245 172 115
43 32 641 75
342 74 460 247
168 603 569 366
614 2 635 123
382 438 123 197
264 72 97 363
65 113 152 183
344 55 105 626
129 278 133 282
209 293 484 529
67 469 573 578
140 137 328 425
603 290 443 555
680 373 312 292
134 168 689 275
400 326 487 457
121 369 39 296
602 405 291 407
337 266 608 33
673 390 423 358
417 131 212 269
217 318 483 641
652 534 285 110
159 408 499 421
184 254 464 362
616 654 631 641
304 92 135 157
288 128 228 125
401 371 677 559
437 456 502 540
144 475 33 70
510 157 192 571
313 478 390 148
313 32 30 648
608 220 458 484
447 501 88 140
602 257 638 630
36 10 635 63
159 449 34 112
642 540 468 66
327 37 541 590
21 87 313 55
137 545 22 570
435 235 117 523
405 231 504 509
577 232 131 386
254 396 491 607
122 447 675 535
705 311 427 247
703 586 482 368
349 606 82 139
160 242 198 331
704 424 626 79
406 330 573 595
389 548 324 179
255 646 441 418
75 106 674 63
396 196 429 604
443 89 699 501
235 265 188 537
535 254 497 542
63 93 484 447
569 573 26 227
196 45 249 553
232 334 233 63
572 251 128 221
540 248 182 579
68 353 131 437
344 454 178 493
213 441 264 369
382 284 261 195
93 130 546 403
143 395 700 291
324 326 8 315
279 495 273 112
451 605 508 356
690 166 164 145
698 237 229 180
667 520 204 330
8 166 674 540
522 426 701 165
14 133 514 8
107 29 105 321
102 587 229 41
464 288 639 411
60 647 399 619
54 16 553 447
214 530 502 134
205 273 675 431
175 350 694 237
168 513 270 207
10 459 226 92
333 585 647 44
589 451 93 599
436 358 31 573
621 386 395 17
17 503 3 116
140 613 451 80
549 580 680 419
541 70 557 610
279 53 577 3
515 226 696 466
678 427 520 120
286 272 59 382
651 57 453 40
649 19 20 143
367 375 341 403
189 425 350 433
191 623 332 143
418 272 305 468
225 439 579 646
469 233 622 623
489 312 107 554
693 205 492 244
441 336 583 319
119 272 361 524
430 211 74 254
5 285 689 258
324 471 174 426
476 344 581 463
699 183 24 158
567 233 290 573
499 81 523 634
682 19 69 548
680 298 8 98
533 256 516 89
350 32 96 593
239 511 595 404
10 517 659 590
474 221 450 582
429 51 447 415
674 30 258 574
248 492 689 43
633 142 13 145
46 4 621 137
368 82 620 17
210 227 498 159
195 456 548 623
206 368 450 451
239 345 663 505
501 618 372 626
618 179 320 254
690 270 201 249
649 8 127 617
372 38 632 539
550 420 217 646
364 138 270 481
153 538 352 269
587 465 68 468
142 190 119 181
290 148 246 328
593 104 143 344
576 430 624 591
114 483 323 546
398 200 333 596
426 18 78 92
155 6 116 613
165 292 370 211
443 332 564 87
627 415 335 148
551 546 121 319
345 108 373 578
622 563 235 297
296 537 601 258
668 635 494 267
404 436 77 301
521 307 537 246
577 594 112 118
567 161 338 650
607 234 490 477
655 140 542 17
411 577 542 645
572 320 619 368
426 647 292 506
550 71 571 342
3 406 280 373
337 209 420 122
47 541 143 469
341 502 333 312
367 205 605 203
192 239 538 513
558 90 117 520
15 625 476 90
225 68 314 367
272 525 674 166
405 293 344 343
233 105 335 167
245 645 393 253
220 183 556 496
158 533 13 523
657 91 154 70
372 392 632 639
389 150 95 70
483 496 227 521
295 145 479 565
310 559 292 251
296 60 533 589
665 249 562 163
46 215 296 4
625 574 476 35
130 280 123 87
517 487 412 85
655 393 89 154
362 631 518 35
392 54 79 301
449 36 178 553
695 139 89 412
134 584 324 553
545 572 677 491
480 475 80 53
284 354 591 578
157 14 651 29
418 269 186 177
156 509 521 343
620 395 386 104
198 348 518 573
682 147 241 344
77 521 80 269
237 437 424 382
232 193 56 441
169 136 206 31
465 510 474 290
8 215 666 112
542 393 249 193
560 304 556 57
699 521 616 651
647 329 620 502
701 243 460 159
424 244 205 109
168 300 525 648
637 459 437 596
349 386 272 227
142 92 531 256
583 199 96 392
7 317 670 460
246 472 581 30
533 106 632 553
34 244 595 485
594 316 477 538
177 581 463 555
112 96 385 454
247 112 229 372
670 353 430 346
686 380 27 158
666 248 469 469
623 43 317 550
697 136 17 624
60 155 702 600
325 386 690 472
477 381 341 475
580 74 509 45
76 367 162 237
396 32 193 192
350 599 642 490
325 463 133 55
233 415 667 608
495 153 105 390
129 286 42 562
115 561 68 341
27 161 291 243
606 531 443 649
503 515 702 78
158 325 181 50
328 78 674 555
639 266 285 486
326 582 562 624
99 341 141 451
471 321 89 457
8 221 331 363
332 430 260 269
605 372 424 546
446 535 471 483
354 606 626 634
486 359 239 383
247 297 223 411
592 557 203 282
478 226 681 548
547 419 552 150
251 594 45 530
209 497 306 130
433 533 45 569
678 333 351 49
469 399 262 331
415 14 235 59
26 60 357 544
48 621 578 187
392 454 531 426
540 365 678 209
485 653 469 419
698 458 165 111
57 581 534 93
617 363 424 390
345 585 108 261
649 95 569 199
57 85 420 186
349 488 167 193
355 169 20 471
285 80 205 570
259 253 18 320
4 629 65 560
394 238 192 367
453 516 184 250
267 594 497 514
176 288 499 468
674 557 488 246
39 338 639 76
466 286 141 205
539 354 86 502
652 421 350 129
515 15 531 568
207 560 599 294
704 214 661 373
432 489 33 103
292 53 286 588
657 79 80 560
410 456 408 433
168 526 152 519
3 378 119 271
394 447 261 590
651 590 420 185
579 588 72 349
119 254 563 476
64 175 694 372
214 572 24 147
478 14 146 172
446 508 234 43
246 345 118 332
351 28 213 254
21 392 112 436
686 21 647 96
15 650 303 504
176 570 549 525
230 581 139 240
702 387 203 493
244 630 478 407
270 316 680 290
595 529 690 413
323 77 84 453
133 626 315 123
652 376 526 265
438 352 53 114
369 217 214 53
302 262 147 611
225 124 675 348
188 48 660 107
158 496 455 434
636 88 179 85
701 623 272 243
212 435 697 256
578 192 308 167
606 612 649 624
482 411 695 583
643 147 260 590
497 44 677 436
173 626 54 246
307 64 176 384
537 232 116 119
503 27 45 546
604 273 664 28
696 156 697 441
449 619 21 222
393 462 355 530
222 46 70 563
505 419 510 441
655 73 28 173
34 645 531 380
604 244 322 375
380 551 534 136
638 40 96 413
285 112 685 526
120 455 515 646
694 559 521 630
185 184 59 600
47 573 458 618
251 454 156 52
298 93 653 649
536 347 292 579
85 590 182 163
393 88 515 265
583 614 480 285
54 55 426 244
301 280 477 11
343 226 550 473
317 303 534 641
48 117 310 237
551 635 627 37
173 36 85 288
36 189 566 343
254 4 507 575
176 392 422 3
532 367 410 416
347 564 412 114
353 290 277 600
167 596 574 628
513 130 543 161
684 294 172 448
143 253 59 601
473 492 391 594
208 599 418 602
616 179 138 146
364 464 215 124
284 568 251 375
60 435 540 285
439 495 703 111
457 330 506 428
131 269 37 624
530 410 36 622
185 492 350 652
281 4 627 333
455 526 458 176
18 84 269 550
663 41 128 42
433 319 688 428
352 412 320 419
587 429 151 413
133 396 335 51
607 74 327 599
373 418 602 633
429 580 44 196
499 377 433 101
594 247 461 92
50 414 314 519
385 391 278 117
451 530 188 283
190 570 259 608
111 552 98 382
398 238 693 105
532 494 36 582
56 178 390 218
493 27 415 533
171 100 109 262
494 274 51 83
73 592 427 24
4 176 79 620
351 544 371 372
209 241 134 55
254 615 434 59
42 147 444 276
24 104 21 638
107 607 114 531
154 131 35 458
669 492 2 174
265 316 65 591
240 90 272 270
393 396 315 389
248 27 551 329
181 123 527 553
661 646 516 337
418 390 655 370
695 616 86 521
615 505 686 316
242 35 91 349
157 558 172 446
354 178 25 463
410 284 212 331
234 111 525 374
272 45 166 13
240 216 602 363
655 42 291 283
357 579 4 51
142 162 664 251
686 438 341 546
234 447 565 250
616 48 363 272
500 176 699 278
158 323 404 587
565 555 545 55
674 554 47 398
306 280 228 403
132 419 606 54
246 610 310 86
637 426 182 596
223 603 26 375
612 249 11 448
677 370 672 478
693 310 64 148
212 374 140 611
672 470 682 633
703 155 489 575
686 133 287 623
27 25 458 333
328 55 416 535
4 388 389 545
381 7 491 156
507 244 331 574
361 470 175 495
668 306 515 325
523 501 577 57
498 132 617 467
2 505 25 478
574 543 569 540
202 39 255 334
308 601 609 475
140 20 686 383
411 439 448 398
153 372 40 195
147 259 306 637
90 507 76 18
240 46 386 476
673 161 550 415
401 452 309 133
47 474 172 494
337 353 243 544
136 310 216 40
118 526 606 323
574 16 630 647
465 124 549 482
617 492 624 256
361 621 224 90
474 293 256 408
418 358 322 248
37 551 437 236
137 506 418 423
636 456 26 128
77 181 173 520
146 296 31 200
192 159 390 37
684 469 184 480
354 535 243 178
318 379 521 593
307 388 494 459
488 604 196 419
27 68 522 560
408 640 469 335
173 509 40 432
622 184 307 508
422 7 39 411
344 471 169 521
289 8 327 608
388 273 520 167
537 649 629 418
175 166 266 47
191 51 47 533
125 365 289 157
540 119 695 150
544 526 25 211
179 334 357 342
334 356 593 172
490 514 585 271
150 59 402 577
692 337 645 601
526 103 457 146
693 49 70 451
510 364 411 249
56 643 395 543
27 46 436 322
75 525 73 530
51 160 258 252
165 648 272 448
24 38 414 113
632 140 443 92
106 49 494 638
403 533 408 495
35 386 607 645
194 469 600 289
376 639 617 269
139 417 376 381
629 404 310 88
142 330 322 377
307 144 241 346
438 177 652 359
52 479 95 326
123 403 212 77
664 624 142 201
418 371 430 412
625 480 140 305
385 351 600 444
233 189 129 73
583 485 68 106
342 615 378 103
160 332 474 156
103 162 665 603
60 122 580 165
496 75 557 511
533 422 199 648
630 78 649 560
556 280 40 134
171 503 609 186
675 76 667 162
670 34 75 179
509 23 235 131
300 610 390 189
632 331 367 94
662 227 703 323
241 614 71 540
668 534 100 467
175 147 311 563
491 76 645 599
360 108 692 202
372 201 619 478
424 542 201 333
479 652 704 165
366 401 165 599
349 407 146 609
26 441 440 620
42 385 602 74
49 178 503 519
361 3 523 553
469 309 559 461
340 263 652 160
412 47 381 440
304 329 456 431
320 607 518 204
102 534 332 625
3 216 495 402
334 538 258 320
179 318 705 227
345 8 611 77
617 450 636 636
563 606 132 581
78 439 87 431
502 411 685 472
283 332 652 277
390 459 171 295
599 312 698 572
362 248 696 525
653 351 600 216
248 227 395 618
295 637 230 251
40 342 319 228
279 590 53 94
475 326 404 590
381 271 621 280
245 246 27 208
528 390 5 402
631 478 464 387
598 354 428 345
688 19 349 377
258 310 392 572
590 195 36 57
546 518 4 541
666 528 150 52
377 357 261 399
218 239 370 305
34 462 637 202
456 646 81 438
324 648 139 369
556 131 154 141
191 151 239 219
86 167 435 165
338 147 279 93
145 16 155 1
448 457 446 279
45 432 308 14
445 572 231 275
139 614 306 304
37 104 498 143
212 290 97 275
586 328 8 632
114 310 18 259
239 288 399 60
16 387 532 143
379 407 141 178
433 67 701 597
12 170 690 382
99 147 68 423
665 53 11 234
4 373 219 118
520 180 2 574
331 214 97 565
370 103 682 138
603 79 361 299
198 546 145 279
441 566 368 199
576 354 233 306
411 248 37 339
35 475 38 454
690 275 560 645
599 600 162 39
21 594 342 196
35 118 302 551
507 455 117 294
551 61 361 602
480 368 459 165
416 447 525 109
606 469 589 50
613 130 59 543
251 491 341 171
299 250 554 271
683 548 541 448
286 292 659 308
233 343 523 322
322 227 147 438
216 282 569 317
669 220 477 534
197 219 405 362
278 495 122 104
145 307 587 437
516 426 540 379
229 142 454 285
322 220 34 521
687 259 599 257
689 17 273 628
501 247 219 348
204 646 301 304
603 313 344 227
582 325 312 41
697 147 476 217
524 96 445 485
506 490 203 491
541 79 409 175
482 251 581 139
367 534 215 501
670 183 105 481
601 265 620 466
5 274 315 545
670 32 532 209
575 123 638 35
390 509 546 59
347 12 451 55
650 260 420 142
122 345 243 644
260 654 209 451
166 479 461 461
28 520 252 164
15 615 539 396
513 610 419 244
518 571 600 347
454 203 614 250
696 520 416 212
144 512 48 87
177 197 157 201
360 554 544 652
234 146 529 42
281 554 309 180
371 465 89 436
80 52 649 651
473 30 123 626
204 345 222 548
482 117 582 43
519 512 590 152
536 34 60 91
27 422 255 290
407 405 586 143
606 317 527 192
90 506 371 274
523 194 335 295
419 217 89 24
502 212 250 23
456 418 518 250
58 117 168 637
281 148 339 507
585 526 428 466
207 196 490 323
530 457 121 192
674 563 532 120
266 399 691 192
428 547 384 448
492 100 427 566
243 153 512 641
472 321 536 385
330 232 182 196
303 126 213 465
540 52 239 535
529 439 6 541
689 25 273 363
409 456 460 330
53 186 275 261
330 623 247 181
350 331 462 18
423 585 87 99
225 534 47 17
54 22 703 171
601 307 269 139
567 187 662 405
194 54 307 505
178 477 682 441
296 453 236 465
651 290 171 405
189 42 649 118
549 39 389 76
254 572 592 595
549 312 177 76
540 22 671 251
237 348 694 520
315 489 363 618
587 64 274 331
630 124 182 556
67 627 459 621
559 450 155 653
223 203 655 490
604 342 439 29
375 369 279 568
671 11 422 296
347 35 609 455
338 150 611 92
284 486 375 70
215 287 412 458
303 177 345 306
43 16 306 40
468 233 467 639
27 426 170 332
23 158 61 550
9 476 183 562
376 233 185 28
586 228 468 27
631 647 517 141
675 513 676 389
81 183 336 170
274 133 527 59
682 556 25 24
416 640 62 225
549 301 103 575
43 498 197 9
32 72 380 278
560 506 549 559
702 557 81 40
655 520 341 589
10 248 507 290
441 364 400 594
416 358 444 39
378 419 584 176
657 52 404 465
134 294 191 92
114 68 456 408
382 132 41 418
658 408 286 322
623 615 116 200
602 445 370 501
679 494 465 128
395 269 430 117
465 441 654 105
374 30 503 491
378 41 451 331
479 387 234 134
648 302 189 74
607 380 329 519
685 61 519 531
658 103 607 579
582 562 287 420
448 133 195 626
106 123 577 338
182 149 354 573
121 351 87 202
416 165 616 175
62 565 389 487
364 569 215 406
103 498 52 221
29 516 42 284
121 244 2 443
255 376 405 324
271 492 316 69
81 372 497 354
326 627 505 595
91 419 55 2
479 433 362 140
27 626 696 591
631 586 204 498
102 290 606 218
216 617 340 480
71 159 276 425
510 382 682 607
542 107 180 22
41 241 683 227
106 353 262 530
125 275 178 293
150 437 452 215
237 136 668 279
27 362 564 382
130 400 185 198
435 588 484 632
307 500 532 555
8 47 19 77
545 171 38 145
673 501 362 570
691 612 518 100
261 604 585 233
549 252 608 181
624 301 163 140
324 138 136 453
594 609 265 4
544 26 385 148
94 197 696 244
227 639 164 395
175 369 688 106
488 332 402 635
199 415 271 210
336 510 338 103
368 97 373 243
622 170 417 637
689 84 366 565
473 35 123 316
271 65 413 188
307 197 471 10
418 208 443 239
646 24 215 104
179 452 47 28
302 415 267 278
530 2 390 412
93 152 63 133
402 117 453 506
552 24 457 576
425 111 207 606
519 421 527 29
558 457 671 207
507 354 376 99
445 154 345 58
426 371 445 480
75 66 476 389
133 573 368 182
409 191 694 600
613 326 11 56
318 78 245 218
117 479 578 483
128 25 534 100
471 374 655 489
588 339 26 378
214 458 142 384
89 485 611 412
367 322 615 602
694 546 349 547
655 230 287 359
468 128 280 230
246 454 703 622
472 343 153 100
327 261 221 328
655 81 614 156
394 387 500 399
529 324 101 14
270 103 548 488
15 428 636 274
58 595 541 234
518 376 322 472
659 235 74 587
439 646 243 233
408 120 210 635
205 634 360 23
242 633 531 317
193 404 466 450
477 23 323 460
352 68 215 306
73 248 23 437
668 16 285 561
130 491 420 495
194 438 695 422
148 644 573 355
536 51 237 520
444 582 515 523
82 386 104 562
288 329 469 43
622 10 407 503
645 380 474 320
368 326 367 139
684 399 41 340
469 531 360 631
62 155 153 367
600 41 478 487
239 635 472 462
463 584 383 199
409 475 694 560
300 467 704 231
150 588 42 543
190 599 331 207
214 375 638 159
66 38 639 560
353 414 634 120
218 150 122 118
248 433 109 625
460 648 228 638
65 483 3 172
504 549 195 291
397 324 77 377
306 85 368 248
107 171 612 253
43 5 574 552
61 548 436 140
291 561 222 546
496 404 393 128
78 62 673 596
130 536 405 374
167 400 535 374
443 449 360 223
389 235 350 45
121 366 239 494
302 33 221 604
188 315 163 554
141 272 284 191
294 349 6 388
199 364 332 274
320 66 356 190
330 279 275 571
405 222 266 492
69 615 465 150
262 525 551 601
216 444 113 201
705 15 240 22
626 127 693 434
124 147 663 628
287 339 411 288
320 591 339 280
583 501 274 511
550 458 493 41
416 604 438 343
333 50 329 604
397 455 45 47
611 288 477 419
176 480 429 25
257 299 183 193
270 41 2 378
548 651 170 500
572 632 108 429
10 453 614 621
140 410 323 575
480 365 182 578
413 150 605 370
696 140 82 509
413 602 618 599
551 437 155 230
244 504 242 202
374 443 303 309
120 490 415 596
557 287 660 229
127 176 44 253
703 404 213 614
123 157 34 336
475 532 123 585
554 407 381 104
472 507 27 518
37 181 673 240
297 607 321 451
381 622 180 411
241 307 379 149
487 644 357 281
483 636 439 460
580 320 14 556
462 116 44 198
540 362 565 75
449 95 512 466
642 565 272 595
445 143 297 528
437 378 176 451
80 460 446 450
690 589 660 194
273 244 382 409
116 448 499 118
277 629 615 558
106 511 566 86
116 396 651 436
224 479 632 464
682 415 279 334
141 278 57 121
282 407 670 251
329 241 84 194
458 86 156 244
673 421 390 518
511 51 134 299
656 553 518 303
125 85 6 358
182 592 279 92
684 93 242 463
83 461 613 334
685 147 288 427
191 555 561 653
274 457 91 252
42 209 194 409
168 647 141 626
81 480 460 137
631 472 54 111
328 245 357 618
187 164 615 311
469 178 517 366
418 513 665 306
558 196 71 532
542 304 242 37
106 404 65 146
207 525 344 424
704 357 633 604
634 464 185 557
638 279 575 391
252 552 287 585
608 182 327 251
218 604 61 247
443 483 659 82
123 454 648 359
682 113 188 501
131 2 499 524
56 644 161 265
385 130 338 462
498 517 595 643
532 490 693 436
331 241 392 589
232 388 107 460
437 107 501 365
677 523 16 427
583 375 351 233
57 144 499 82
337 388 527 337
472 64 471 621
400 4 648 517
1 161 555 45
437 79 1 325
332 379 227 62
64 403 526 419
643 206 233 156
683 49 396 599
466 193 7 187
293 5 432 427
118 377 173 644
635 231 226 264
26 151 152 444
88 269 616 204
216 260 405 548
341 87 42 176
320 533 112 446
76 361 75 99
500 422 647 292
451 565 123 450
320 621 678 68
261 500 700 536
392 353 388 410
273 643 590 29
289 232 493 298
385 587 158 246
432 506 74 239
508 382 618 15
329 295 116 255
272 611 244 234
431 161 231 220
23 215 396 250
543 597 701 246
162 299 665 51
650 356 227 53
574 376 65 530
523 353 295 393
197 601 599 302
212 48 343 66
416 330 203 643
186 563 372 533
626 271 86 102
71 48 250 410
159 645 394 232
555 359 173 448
286 524 225 76
88 564 598 413
58 496 249 129
48 28 691 263
222 412 276 445
363 417 681 233
628 506 177 427
680 50 172 427
407 264 219 1
564 510 499 248
331 593 406 258
564 21 10 537
564 634 380 449
129 416 101 274
602 73 59 554
687 492 496 499
462 376 661 590
131 400 573 32
259 65 214 400
449 433 476 394
301 493 330 77
541 244 403 151
540 574 121 343
618 522 396 634
512 172 505 275
127 213 452 150
185 303 443 621
100 549 124 78
665 503 250 469
551 300 586 360
603 249 437 451
43 139 223 318
449 221 385 230
553 282 130 372
490 654 213 144
577 241 644 420
332 262 611 205
577 613 356 124
662 431 546 602
589 100 379 303
473 555 287 459
252 401 610 12
214 292 414 457
213 262 148 283
275 190 276 20
192 44 358 474
195 41 435 531
314 51 307 574
17 616 337 287
11 207 130 233
264 415 232 18
702 610 494 328
42 397 211 229
423 399 138 163
546 649 510 629
470 301 144 414
543 335 197 516
163 134 479 360
62 470 704 198
315 70 273 494
378 298 504 297
421 111 291 409
448 460 232 75
312 304 493 180
578 403 276 295
21 69 659 269
458 653 536 514
648 92 168 518
365 476 186 219
82 43 144 232
133 271 699 356
448 103 510 582
467 39 486 376
179 245 596 94
383 520 328 541
358 507 672 55
447 304 316 558
626 206 459 534
144 96 75 632
596 341 376 221
108 329 192 442
493 237 216 436
30 472 393 254
214 387 683 638
349 168 46 266
641 623 385 74
452 447 498 527
606 123 477 87
41 49 500 367
451 413 662 318
620 624 33 204
680 322 302 379
423 168 650 634
40 440 374 618
552 447 514 174
636 510 579 5
282 45 284 146
100 130 582 428
270 567 587 4
54 409 592 496
89 394 452 320
435 20 97 20
18 224 464 35
487 112 524 293
49 223 236 161
505 541 579 247
79 345 255 545
261 537 66 649
215 301 440 246
604 530 180 554
22 26 199 254
271 165 10 645
38 338 678 285
286 647 194 358
167 624 480 527
80 570 388 428
175 548 187 26
264 181 185 651
74 578 272 517
55 268 61 50
495 286 502 615
571 184 300 436
268 68 516 353
377 574 667 35
320 355 74 603
53 18 135 261
150 632 557 630
671 401 577 45
700 249 189 630
372 239 692 632
679 529 273 444
400 646 536 170
358 643 410 591
242 607 378 335
428 356 82 379
541 598 39 37
383 608 11 600
544 183 592 408
705 167 135 299
514 556 469 642
155 382 313 503
390 205 98 328
626 244 433 221
19 75 136 636
169 373 526 92
670 155 350 127
89 112 115 581
605 135 496 611
662 454 617 332
421 354 37 322
38 107 300 633
281 328 140 584
162 372 547 454
502 281 387 192
269 607 557 482
389 54 537 647
59 380 612 105
578 302 419 77
428 160 406 610
416 184 193 293
545 88 358 8
464 255 540 619
693 608 466 480
83 434 656 28
191 622 144 591
270 373 189 526
53 77 216 216
381 70 613 253
427 57 480 455
288 378 702 24
573 117 394 454
490 142 202 184
349 552 669 241
539 178 704 510
262 584 644 582
63 612 19 361
74 330 673 580
175 450 106 275
374 544 381 168
195 226 459 468
341 176 368 341
621 231 245 525
702 255 249 261
41 585 686 286
104 377 203 177
171 533 131 144
53 471 56 161
501 337 459 326
326 364 471 604
683 325 17 78
158 471 173 152
39 364 172 336
264 511 666 238
203 248 57 396
541 163 351 621
60 364 654 422
29 385 673 498
205 40 589 142
134 428 493 188
417 196 36 249
488 586 133 301
90 72 635 453
196 143 38 405
367 484 14 642
321 332 88 606
519 321 529 248
618 521 257 622
150 330 130 326
40 263 136 340
385 502 536 230
104 618 493 84
46 72 372 534
350 432 563 431
415 125 28 642
646 433 375 357
121 165 398 300
343 104 258 188
360 576 137 473
334 113 549 61
677 645 117 65
574 637 569 457
573 142 310 371
132 201 517 377
448 536 603 70
108 489 459 355
291 111 351 50
241 207 140 572
605 604 485 162
472 35 685 384
690 210 203 21
84 628 524 267
672 111 454 264
514 17 245 555
470 238 369 336
162 102 236 305
647 604 485 70
421 219 643 520
485 12 246 613
696 364 94 132
227 402 585 264
194 136 354 443
451 601 552 90
395 79 564 616
655 495 489 395
682 70 524 370
152 357 452 171
483 139 474 60
294 325 130 217
325 196 702 585
154 621 664 117
232 59 150 298
249 155 42 156
476 15 313 442
705 510 246 654
602 392 334 78
503 166 275 189
444 366 222 293
704 643 356 409
237 492 687 123
275 468 658 504
118 451 670 565
250 393 60 24
540 617 563 169
221 146 587 66
683 520 165 255
533 185 359 542
505 276 229 95
241 476 321 538
353 483 451 558
500 581 67 213
674 27 270 535
158 294 660 182
243 188 28 246
473 405 674 124
541 205 249 453
59 459 679 520
171 28 618 640
121 295 125 13
681 513 413 236
432 542 208 213
359 369 329 52
334 147 177 5
35 64 237 631
314 223 200 529
589 386 204 134
56 73 635 610
543 435 500 508
124 66 494 392
539 150 85 497
47 540 685 98
449 562 306 148
652 318 9 596
188 487 583 383
517 84 279 331
53 111 238 407
573 302 25 104
487 533 96 378
100 277 468 643
21 411 476 555
299 246 241 452
491 344 90 586
152 73 368 523
120 306 630 636
421 309 175 52
687 350 15 268
129 415 383 277
570 416 486 508
531 402 488 561
255 67 512 94
469 552 88 338
515 502 670 291
624 233 356 449
569 212 519 44
660 604 688 177
205 53 460 631
271 503 367 179
150 467 448 259
352 300 401 506
634 334 305 175
37 248 491 38
538 596 151 20
406 97 63 312
7 251 257 430
258 430 235 177
425 26 636 205
496 2 485 181
126 619 278 401
208 200 631 587
686 9 422 170
43 569 373 467
87 216 36 476
590 225 98 267
442 461 697 548
236 529 142 362
508 306 250 230
10 345 3 565
599 2 187 498
341 253 25 277
72 309 89 532
485 432 611 500
46 206 228 599
135 519 518 577
484 564 618 453
277 87 453 314
122 201 104 481
446 96 46 119
315 293 238 550
179 470 350 455
391 599 83 498
465 453 23 521
269 308 383 73
137 190 619 170
414 199 299 323
358 633 444 250
207 493 460 232
649 247 621 193
232 649 603 163
402 389 185 351
163 465 403 507
515 415 98 530
409 223 563 51
587 522 549 603
512 289 294 125
276 249 351 218
665 544 490 103
377 506 592 270
387 11 120 157
7 647 656 79
267 359 571 365
581 83 663 140
509 364 331 485
588 292 587 424
606 282 416 630
39 505 590 67
412 604 390 425
238 608 193 476
622 25 557 302
164 571 586 286
76 155 315 497
20 317 406 435
640 73 524 612
288 52 671 426
240 16 387 525
60 281 281 394
224 352 257 125
108 624 58 549
682 357 504 103
110 71 284 620
87 22 386 336
478 165 318 100
381 512 701 534
218 115 381 222
194 34 14 44
387 453 479 157
298 34 220 125
544 336 312 97
58 167 702 200
57 229 333 172
290 6 253 645
180 98 624 581
374 338 176 280
682 559 454 397
446 388 491 410
575 359 191 94
331 544 11 586
187 109 481 278
185 309 117 82
116 397 451 206
98 269 136 162
498 157 438 407
489 266 660 603
246 577 671 33
592 103 179 241
90 394 123 282
175 251 590 530
665 625 45 435
674 39 54 257
389 614 445 237
176 326 599 410
386 564 512 228
595 472 116 586
257 504 216 246
684 453 313 429
474 455 436 22
116 344 693 360
199 494 456 155
237 128 394 650
56 227 394 73
282 533 699 526
388 319 154 263
155 455 311 546
580 83 425 326
62 457 526 413
379 163 690 391
702 329 170 534
354 78 17 19
119 591 290 535
271 188 124 32
293 122 453 474
344 269 49 480
403 85 221 92
454 45 624 455
608 396 641 473
355 419 662 292
471 348 33 290
325 367 61 88
332 292 576 262
313 360 67 622
52 152 392 368
307 590 581 178
472 542 35 167
341 529 592 475
6 13 624 381
119 307 281 521
644 225 661 585
688 264 583 244
670 419 411 206
292 213 24 276
657 343 583 271
124 72 599 400
555 583 607 233
690 46 633 90
209 513 379 391
163 233 589 476
317 415 353 331
678 72 502 528
545 483 617 114
211 294 509 489
492 322 88 130
400 250 509 244
110 154 679 216
597 49 61 199
284 150 422 228
433 563 369 5
376 288 594 62
261 205 567 616
422 299 438 503
680 545 566 399
367 479 20 573
701 541 159 152
433 295 354 244
175 123 508 65
190 153 179 474
274 160 454 542
252 502 342 134
356 306 75 3
21 70 287 423
467 325 608 51
209 499 339 58
522 631 431 324
171 146 199 570
487 45 458 549
681 146 641 356
240 440 464 547
294 425 285 227
184 73 238 185
307 175 10 374
327 66 39 55
154 221 399 20
71 50 347 592
571 580 19 168
73 320 312 169
339 482 339 546
393 597 216 193
336 254 431 387
445 443 365 275
199 158 12 90
414 589 129 574
537 234 547 621
541 576 77 272
210 602 43 528
315 297 311 499
154 329 292 272
603 442 506 449
10 359 44 1
315 404 348 86
9 344 175 388
360 589 168 403
389 418 145 332
484 160 187 41
291 190 241 120
413 623 76 493
386 239 332 188
19 503 450 279
126 466 14 119
703 216 496 547
631 520 223 374
624 354 239 537
266 641 644 463
56 556 9 200
591 100 280 54
539 234 554 223
81 121 597 74
215 238 434 49
73 49 413 579
696 483 190 600
397 501 589 157
640 138 348 637
591 353 127 56
662 364 683 351
265 37 673 168
382 407 295 160
544 636 177 518
61 394 287 77
334 298 674 332
486 134 614 89
444 240 312 276
248 639 68 212
386 66 298 384
314 215 573 529
285 558 40 537
464 533 4 284
338 641 433 278
658 198 619 334
5 280 281 618
347 266 184 558
285 273 657 160
633 14 267 599
143 578 679 522
28 11 118 555
151 21 619 647
149 560 40 90
311 589 123 338
376 27 76 459
195 282 504 524
223 132 186 179
409 364 386 567
443 616 622 476
637 358 68 443
486 509 302 169
310 286 547 415
473 185 621 397
126 606 405 242
656 340 374 290
331 552 217 10
409 308 366 595
665 176 164 14
514 452 268 628
616 632 498 323
236 190 189 41
663 209 119 572
494 119 47 78
671 522 614 368
65 241 668 48
362 151 391 14
394 433 257 489
182 378 490 618
206 413 686 559
1 552 50 51
561 142 395 468
532 520 607 629
347 197 273 567
572 358 278 9
286 141 657 509
442 184 551 540
